Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.073835750000000,0,0x03,0x00,Read,ACK
0.073953575000000,0,0x03,0x00,Read,ACK
0.074063475000000,0,0x03,0x00,Read,ACK
0.074173350000000,0,0x03,0x00,Read,ACK
0.074283250000000,0,0x03,0x00,Read,ACK
0.074393125000000,0,0x03,0x00,Read,ACK
0.074504325000000,0,0x03,0x00,Read,ACK
0.074614200000000,0,0x03,0x00,Read,ACK
0.074724075000000,0,0x03,0x00,Read,ACK
0.074833975000000,0,0x03,0x00,Read,ACK
0.074943850000000,0,0x03,0x00,Read,ACK
0.075055725000000,0,0x03,0x00,Read,ACK
0.075165600000000,0,0x03,0x00,Read,ACK
0.075275475000000,0,0x03,0x00,Read,ACK
0.075385375000000,0,0x03,0x00,Read,ACK
0.075495250000000,0,0x03,0x00,Read,NAK
0.087534100000000,1,0x03,0x0A,Read,ACK
0.087643975000000,1,0x03,0x00,Read,ACK
0.087753850000000,1,0x03,0x00,Read,ACK
0.087863750000000,1,0x03,0x00,Read,ACK
0.087984875000000,1,0x03,0x01,Read,ACK
0.088094750000000,1,0x03,0xD7,Read,ACK
0.088204650000000,1,0x03,0x0C,Read,ACK
0.088314525000000,1,0x03,0xE4,Read,ACK
0.088424425000000,1,0x03,0x00,Read,ACK
0.088536300000000,1,0x03,0x00,Read,ACK
0.088646175000000,1,0x03,0x00,Read,ACK
0.088756050000000,1,0x03,0x00,Read,ACK
0.088865950000000,1,0x03,0x00,Read,ACK
0.088975825000000,1,0x03,0x00,Read,ACK
0.089086375000000,1,0x03,0x00,Read,ACK
0.089196250000000,1,0x03,0x00,Read,NAK
0.101225950000000,2,0x05,0x03,Read,ACK
0.101335825000000,2,0x05,0x00,Read,ACK
0.101445725000000,2,0x05,0x00,Read,ACK
0.101555600000000,2,0x05,0x00,Read,ACK
0.101665500000000,2,0x05,0x00,Read,ACK
0.101775375000000,2,0x05,0x00,Read,ACK
0.101885925000000,2,0x05,0x00,Read,ACK
0.101995800000000,2,0x05,0x00,Read,ACK
0.102105700000000,2,0x05,0x00,Read,ACK
0.102215575000000,2,0x05,0x00,Read,ACK
0.102325475000000,2,0x05,0x00,Read,ACK
0.102436675000000,2,0x05,0x00,Read,ACK
0.102546575000000,2,0x05,0x00,Read,ACK
0.102656450000000,2,0x05,0x00,Read,ACK
0.102766350000000,2,0x05,0x00,Read,ACK
0.102876225000000,2,0x05,0x00,Read,NAK
0.114706575000000,3,0x05,0x40,Read,ACK
0.114816475000000,3,0x05,0x00,Read,ACK
0.114926350000000,3,0x05,0xA1,Read,ACK
0.115036225000000,3,0x05,0x37,Read,ACK
0.115146125000000,3,0x05,0x00,Read,ACK
0.115259975000000,3,0x05,0x00,Read,ACK
0.115369850000000,3,0x05,0x00,Read,ACK
0.115479725000000,3,0x05,0x00,Read,ACK
0.115589625000000,3,0x05,0x00,Read,ACK
0.115699500000000,3,0x05,0x00,Read,ACK
0.115810025000000,3,0x05,0x00,Read,ACK
0.115919900000000,3,0x05,0x00,Read,ACK
0.116029775000000,3,0x05,0x00,Read,ACK
0.116139675000000,3,0x05,0x00,Read,ACK
0.116249525000000,3,0x05,0x00,Read,ACK
0.116361400000000,3,0x05,0x00,Read,NAK
0.128412800000000,4,0x07,0x0A,Read,ACK
0.128522675000000,4,0x07,0x00,Read,ACK
0.128632550000000,4,0x07,0x00,Read,ACK
0.128742450000000,4,0x07,0x00,Read,ACK
0.128852325000000,4,0x07,0x01,Read,ACK
0.128962200000000,4,0x07,0xD8,Read,ACK
0.129072100000000,4,0x07,0x0C,Read,ACK
0.129182625000000,4,0x07,0xE4,Read,ACK
0.129292525000000,4,0x07,0x00,Read,ACK
0.129402400000000,4,0x07,0x00,Read,ACK
0.129512275000000,4,0x07,0x00,Read,ACK
0.129622175000000,4,0x07,0x00,Read,ACK
0.129732050000000,4,0x07,0x00,Read,ACK
0.129841925000000,4,0x07,0x00,Read,ACK
0.129951825000000,4,0x07,0x00,Read,ACK
0.130061700000000,4,0x07,0x00,Read,NAK
0.141905000000000,5,0x07,0x03,Read,ACK
0.142015550000000,5,0x07,0x00,Read,ACK
0.142125425000000,5,0x07,0x00,Read,ACK
0.142245250000000,5,0x07,0x00,Read,ACK
0.142355125000000,5,0x07,0x00,Read,ACK
0.142465000000000,5,0x07,0x00,Read,ACK
0.142574875000000,5,0x07,0x00,Read,ACK
0.142684750000000,5,0x07,0x00,Read,ACK
0.142796625000000,5,0x07,0x00,Read,ACK
0.142906500000000,5,0x07,0x00,Read,ACK
0.143016375000000,5,0x07,0x00,Read,ACK
0.143126275000000,5,0x07,0x00,Read,ACK
0.143236150000000,5,0x07,0x00,Read,ACK
0.143347350000000,5,0x07,0x00,Read,ACK
0.143457225000000,5,0x07,0x00,Read,ACK
0.143567100000000,5,0x07,0x00,Read,NAK
0.155498950000000,,0x09,,Read,NAK
0.168541125000000,,0x09,,Read,NAK
0.181801075000000,,0x0B,,Read,NAK
0.194861325000000,,0x0B,,Read,NAK
0.208125350000000,,0x0D,,Read,NAK
0.221178775000000,,0x0D,,Read,NAK
0.234443500000000,,0x0F,,Read,NAK
0.247502050000000,,0x0F,,Read,NAK
0.260880600000000,14,0x11,0x40,Read,ACK
0.260991150000000,14,0x11,0x00,Read,ACK
0.261101025000000,14,0x11,0x5E,Read,ACK
0.261210925000000,14,0x11,0xCF,Read,ACK
0.261322775000000,14,0x11,0x00,Read,ACK
0.261432675000000,14,0x11,0x00,Read,ACK
0.261542550000000,14,0x11,0x00,Read,ACK
0.261652425000000,14,0x11,0x00,Read,ACK
0.261762300000000,14,0x11,0x00,Read,ACK
0.261873525000000,14,0x11,0x00,Read,ACK
0.261983400000000,14,0x11,0x00,Read,ACK
0.262093275000000,14,0x11,0x00,Read,ACK
0.262203175000000,14,0x11,0x00,Read,ACK
0.262313050000000,14,0x11,0x00,Read,ACK
0.262424250000000,14,0x11,0x00,Read,ACK
0.262534150000000,14,0x11,0x00,Read,NAK
0.274360550000000,15,0x11,0x0A,Read,ACK
0.274470425000000,15,0x11,0x00,Read,ACK
0.274580300000000,15,0x11,0x00,Read,ACK
0.274690175000000,15,0x11,0x00,Read,ACK
0.274800050000000,15,0x11,0x01,Read,ACK
0.274909950000000,15,0x11,0xE8,Read,ACK
0.275019825000000,15,0x11,0x0C,Read,ACK
0.275129700000000,15,0x11,0xE4,Read,ACK
0.275239575000000,15,0x11,0x00,Read,ACK
0.275349450000000,15,0x11,0x00,Read,ACK
0.275459325000000,15,0x11,0x00,Read,ACK
0.275569225000000,15,0x11,0x00,Read,ACK
0.275679100000000,15,0x11,0x00,Read,ACK
0.275788975000000,15,0x11,0x00,Read,ACK
0.275898850000000,15,0x11,0x00,Read,ACK
0.276009400000000,15,0x11,0x00,Read,NAK
0.288067025000000,16,0x13,0x03,Read,ACK
0.288189475000000,16,0x13,0x00,Read,ACK
0.288299350000000,16,0x13,0x00,Read,ACK
0.288409225000000,16,0x13,0x00,Read,ACK
0.288519100000000,16,0x13,0x00,Read,ACK
0.288628975000000,16,0x13,0x00,Read,ACK
0.288740175000000,16,0x13,0x00,Read,ACK
0.288850075000000,16,0x13,0x00,Read,ACK
0.288959950000000,16,0x13,0x00,Read,ACK
0.289069825000000,16,0x13,0x00,Read,ACK
0.289179700000000,16,0x13,0x00,Read,ACK
0.289290925000000,16,0x13,0x00,Read,ACK
0.289400800000000,16,0x13,0x00,Read,ACK
0.289510675000000,16,0x13,0x00,Read,ACK
0.289620550000000,16,0x13,0x00,Read,ACK
0.289730425000000,16,0x13,0x00,Read,NAK
0.301560575000000,17,0x13,0x40,Read,ACK
0.301670475000000,17,0x13,0x00,Read,ACK
0.301780350000000,17,0x13,0xDD,Read,ACK
0.301890225000000,17,0x13,0x9B,Read,ACK
0.302000100000000,17,0x13,0x00,Read,ACK
0.302110000000000,17,0x13,0x00,Read,ACK
0.302219875000000,17,0x13,0x00,Read,ACK
0.302329750000000,17,0x13,0x00,Read,ACK
0.302439625000000,17,0x13,0x00,Read,ACK
0.302549525000000,17,0x13,0x00,Read,ACK
0.302659400000000,17,0x13,0x00,Read,ACK
0.302771250000000,17,0x13,0x00,Read,ACK
0.302881150000000,17,0x13,0x00,Read,ACK
0.302991025000000,17,0x13,0x00,Read,ACK
0.303100900000000,17,0x13,0x00,Read,ACK
0.303210800000000,17,0x13,0x00,Read,NAK
0.315267000000000,18,0x15,0x0A,Read,ACK
0.315376875000000,18,0x15,0x00,Read,ACK
0.315486750000000,18,0x15,0x00,Read,ACK
0.315596650000000,18,0x15,0x00,Read,ACK
0.315725725000000,18,0x15,0x01,Read,ACK
0.315835600000000,18,0x15,0xF0,Read,ACK
0.315945475000000,18,0x15,0x0C,Read,ACK
0.316055350000000,18,0x15,0xE4,Read,ACK
0.316165225000000,18,0x15,0x00,Read,ACK
0.316276425000000,18,0x15,0x00,Read,ACK
0.316386975000000,18,0x15,0x00,Read,ACK
0.316496825000000,18,0x15,0x00,Read,ACK
0.316607375000000,18,0x15,0x00,Read,ACK
0.316717250000000,18,0x15,0x00,Read,ACK
0.316827125000000,18,0x15,0x00,Read,ACK
0.316937000000000,18,0x15,0x00,Read,NAK
0.328746875000000,19,0x15,0x03,Read,ACK
0.328856750000000,19,0x15,0x00,Read,ACK
0.328966650000000,19,0x15,0x00,Read,ACK
0.329076525000000,19,0x15,0x00,Read,ACK
0.329186400000000,19,0x15,0x00,Read,ACK
0.329296300000000,19,0x15,0x00,Read,ACK
0.329406175000000,19,0x15,0x00,Read,ACK
0.329516050000000,19,0x15,0x00,Read,ACK
0.329625925000000,19,0x15,0x00,Read,ACK
0.329735825000000,19,0x15,0x00,Read,ACK
0.329845700000000,19,0x15,0x00,Read,ACK
0.329955575000000,19,0x15,0x00,Read,ACK
0.330065475000000,19,0x15,0x00,Read,ACK
0.330176000000000,19,0x15,0x00,Read,ACK
0.330285900000000,19,0x15,0x00,Read,ACK
0.330395775000000,19,0x15,0x00,Read,NAK
0.342440175000000,20,0x17,0x40,Read,ACK
0.342554700000000,20,0x17,0x00,Read,ACK
0.342664575000000,20,0x17,0xBE,Read,ACK
0.342774450000000,20,0x17,0xC8,Read,ACK
0.342884350000000,20,0x17,0x00,Read,ACK
0.342994225000000,20,0x17,0x00,Read,ACK
0.343105425000000,20,0x17,0x00,Read,ACK
0.343215325000000,20,0x17,0x00,Read,ACK
0.343325200000000,20,0x17,0x00,Read,ACK
0.343435075000000,20,0x17,0x00,Read,ACK
0.343544975000000,20,0x17,0x00,Read,ACK
0.343656175000000,20,0x17,0x00,Read,ACK
0.343766075000000,20,0x17,0x00,Read,ACK
0.343875950000000,20,0x17,0x00,Read,ACK
0.343985825000000,20,0x17,0x00,Read,ACK
0.344095725000000,20,0x17,0x00,Read,NAK
0.355918625000000,21,0x17,0x0A,Read,ACK
0.356028500000000,21,0x17,0x00,Read,ACK
0.356138375000000,21,0x17,0x00,Read,ACK
0.356248250000000,21,0x17,0x00,Read,ACK
0.356358125000000,21,0x17,0x01,Read,ACK
0.356479250000000,21,0x17,0xFA,Read,ACK
0.356589125000000,21,0x17,0x0C,Read,ACK
0.356699000000000,21,0x17,0xE4,Read,ACK
0.356808875000000,21,0x17,0x00,Read,ACK
0.356918750000000,21,0x17,0x00,Read,ACK
0.357029950000000,21,0x17,0x00,Read,ACK
0.357139825000000,21,0x17,0x00,Read,ACK
0.357249700000000,21,0x17,0x00,Read,ACK
0.357359600000000,21,0x17,0x00,Read,ACK
0.357469450000000,21,0x17,0x00,Read,ACK
0.357580675000000,21,0x17,0x00,Read,NAK
0.369531275000000,,0x19,,Read,NAK
0.382576300000000,,0x19,,Read,NAK
0.395853075000000,,0x1B,,Read,NAK
0.408907175000000,,0x1B,,Read,NAK
0.422172950000000,,0x1D,,Read,NAK
0.435233425000000,,0x1D,,Read,NAK
0.448499550000000,,0x1F,,Read,NAK
0.461541350000000,,0x1F,,Read,NAK
0.474810050000000,,0x21,,Read,NAK
0.487869450000000,,0x21,,Read,NAK
0.501140275000000,,0x23,,Read,NAK
0.514195550000000,,0x23,,Read,NAK
0.527470275000000,,0x25,,Read,NAK
0.540516975000000,,0x25,,Read,NAK
0.553786775000000,,0x27,,Read,NAK
0.566822350000000,,0x27,,Read,NAK
0.580136300000000,,0x29,,Read,NAK
0.593178950000000,,0x29,,Read,NAK
0.606442625000000,,0x2B,,Read,NAK
0.619502125000000,,0x2B,,Read,NAK
0.632769375000000,,0x2D,,Read,NAK
0.645824425000000,,0x2D,,Read,NAK
0.659105675000000,,0x2F,,Read,NAK
0.672153175000000,,0x2F,,Read,NAK
0.685427725000000,,0x31,,Read,NAK
0.698488450000000,,0x31,,Read,NAK
0.711759675000000,,0x33,,Read,NAK
0.724801850000000,,0x33,,Read,NAK
0.738064625000000,,0x35,,Read,NAK
0.751123750000000,,0x35,,Read,NAK
0.764388025000000,,0x37,,Read,NAK
0.777441425000000,,0x37,,Read,NAK
0.790707450000000,,0x39,,Read,NAK
0.803767000000000,,0x39,,Read,NAK
0.817042325000000,,0x3B,,Read,NAK
0.830077050000000,,0x3B,,Read,NAK
0.843371100000000,,0x3D,,Read,NAK
0.856413025000000,,0x3D,,Read,NAK
0.869683375000000,,0x3F,,Read,NAK
0.882744200000000,,0x3F,,Read,NAK
0.896015550000000,,0x41,,Read,NAK
0.909071475000000,,0x41,,Read,NAK
0.922342475000000,,0x43,,Read,NAK
0.935414300000000,,0x43,,Read,NAK
0.948683100000000,,0x45,,Read,NAK
0.961718075000000,,0x45,,Read,NAK
0.975004300000000,,0x47,,Read,NAK
0.988046375000000,,0x47,,Read,NAK
1.001307650000000,,0x49,,Read,NAK
1.014365950000000,,0x49,,Read,NAK
1.027631150000000,,0x4B,,Read,NAK
1.040684900000000,,0x4B,,Read,NAK
1.053950825000000,,0x4D,,Read,NAK
1.067009525000000,,0x4D,,Read,NAK
1.080282175000000,,0x4F,,Read,NAK
1.093316275000000,,0x4F,,Read,NAK
1.106608900000000,,0x51,,Read,NAK
1.119643625000000,,0x51,,Read,NAK
1.132922200000000,,0x53,,Read,NAK
1.145983000000000,,0x53,,Read,NAK
1.159245650000000,,0x55,,Read,NAK
1.172298700000000,,0x55,,Read,NAK
1.185562275000000,,0x57,,Read,NAK
1.198619900000000,,0x57,,Read,NAK
1.211885450000000,,0x59,,Read,NAK
1.224926925000000,,0x59,,Read,NAK
1.238193075000000,,0x5B,,Read,NAK
1.251285400000000,,0x5B,,Read,NAK
1.264552100000000,,0x5D,,Read,NAK
1.277610875000000,,0x5D,,Read,NAK
1.290880775000000,,0x5F,,Read,NAK
1.303934025000000,,0x5F,,Read,NAK
1.317204475000000,,0x61,,Read,NAK
1.330264375000000,,0x61,,Read,NAK
1.343544150000000,,0x63,,Read,NAK
1.356578625000000,,0x63,,Read,NAK
1.369865875000000,,0x65,,Read,NAK
1.382908450000000,,0x65,,Read,NAK
1.396170825000000,,0x67,,Read,NAK
1.409231175000000,,0x67,,Read,NAK
1.422496575000000,,0x69,,Read,NAK
1.435551925000000,,0x69,,Read,NAK
1.448818875000000,,0x6B,,Read,NAK
1.461879275000000,,0x6B,,Read,NAK
1.475148475000000,,0x6D,,Read,NAK
1.488197350000000,,0x6D,,Read,NAK
1.501490875000000,,0x6F,,Read,NAK
1.514525100000000,,0x6F,,Read,NAK
1.527809225000000,,0x71,,Read,NAK
1.540866900000000,,0x71,,Read,NAK
1.554141925000000,,0x73,,Read,NAK
1.567196225000000,,0x73,,Read,NAK
1.580461925000000,,0x75,,Read,NAK
1.593519975000000,,0x75,,Read,NAK
1.606793700000000,,0x77,,Read,NAK
1.619828325000000,,0x77,,Read,NAK
1.633120175000000,,0x79,,Read,NAK
1.646154950000000,,0x79,,Read,NAK
1.659437400000000,,0x7B,,Read,NAK
1.672497950000000,,0x7B,,Read,NAK
1.685769025000000,,0x7D,,Read,NAK
1.698823600000000,,0x7D,,Read,NAK
1.712095975000000,,0x7F,,Read,NAK
1.725154825000000,,0x7F,,Read,NAK
1.738538325000000,126,0x81,0x03,Read,ACK
1.738648200000000,126,0x81,0x00,Read,ACK
1.738758100000000,126,0x81,0x00,Read,ACK
1.738868625000000,126,0x81,0x00,Read,ACK
1.738983825000000,126,0x81,0x00,Read,ACK
1.739093700000000,126,0x81,0x00,Read,ACK
1.739203575000000,126,0x81,0x00,Read,ACK
1.739313475000000,126,0x81,0x00,Read,ACK
1.739423350000000,126,0x81,0x00,Read,ACK
1.739534575000000,126,0x81,0x00,Read,ACK
